can_number,region_number,can_name,can_vote,region_name
3,707000900000000,宋楚瑜,718,總統副總統選舉 候選人在 屏東縣 瑪家鄉得票數 
1,707001000000000,朱立倫,"1,540",總統副總統選舉 候選人在 屏東縣 泰武鄉得票數 
2,707001000000000,蔡英文,510,總統副總統選舉 候選人在 屏東縣 泰武鄉得票數 
3,707001000000000,宋楚瑜,759,總統副總統選舉 候選人在 屏東縣 泰武鄉得票數 
1,707001100000000,朱立倫,"2,386",總統副總統選舉 候選人在 屏東縣 竹田鄉得票數 
2,707001100000000,蔡英文,"7,240",總統副總統選舉 候選人在 屏東縣 竹田鄉得票數 
3,707001100000000,宋楚瑜,682,總統副總統選舉 候選人在 屏東縣 竹田鄉得票數 
1,707001200000000,朱立倫,"2,396",總統副總統選舉 候選人在 屏東縣 萬巒鄉得票數 
2,707001200000000,蔡英文,"8,273",總統副總統選舉 候選人在 屏東縣 萬巒鄉得票數 
3,707001200000000,宋楚瑜,708,總統副總統選舉 候選人在 屏東縣 萬巒鄉得票數 
1,707001300000000,朱立倫,"7,570",總統副總統選舉 候選人在 屏東縣 潮州鎮得票數 
2,707001300000000,蔡英文,"18,296",總統副總統選舉 候選人在 屏東縣 潮州鎮得票數 
3,707001300000000,宋楚瑜,"2,678",總統副總統選舉 候選人在 屏東縣 潮州鎮得票數 
1,707001400000000,朱立倫,"35,478",總統副總統選舉 候選人在 屏東縣 屏東市得票數 
2,707001400000000,蔡英文,"63,748",總統副總統選舉 候選人在 屏東縣 屏東市得票數 
3,707001400000000,宋楚瑜,"11,508",總統副總統選舉 候選人在 屏東縣 屏東市得票數 
1,707001500000000,朱立倫,"1,588",總統副總統選舉 候選人在 屏東縣 麟洛鄉得票數 
2,707001500000000,蔡英文,"4,875",總統副總統選舉 候選人在 屏東縣 麟洛鄉得票數 
3,707001500000000,宋楚瑜,608,總統副總統選舉 候選人在 屏東縣 麟洛鄉得票數 
1,707001600000000,朱立倫,"7,042",總統副總統選舉 候選人在 屏東縣 萬丹鄉得票數 
2,707001600000000,蔡英文,"20,347",總統副總統選舉 候選人在 屏東縣 萬丹鄉得票數 
3,707001600000000,宋楚瑜,"2,386",總統副總統選舉 候選人在 屏東縣 萬丹鄉得票數 
1,707001800000000,朱立倫,"1,594",總統副總統選舉 候選人在 屏東縣 崁頂鄉得票數 
2,707001800000000,蔡英文,"5,720",總統副總統選舉 候選人在 屏東縣 崁頂鄉得票數 
3,707001800000000,宋楚瑜,572,總統副總統選舉 候選人在 屏東縣 崁頂鄉得票數 
1,707001900000000,朱立倫,"1,463",總統副總統選舉 候選人在 屏東縣 南州鄉得票數 
2,707001900000000,蔡英文,"4,292",總統副總統選舉 候選人在 屏東縣 南州鄉得票數 
3,707001900000000,宋楚瑜,522,總統副總統選舉 候選人在 屏東縣 南州鄉得票數 
1,707001700000000,朱立倫,"3,663",總統副總統選舉 候選人在 屏東縣 新園鄉得票數 
2,707001700000000,蔡英文,"15,202",總統副總統選舉 候選人在 屏東縣 新園鄉得票數 
3,707001700000000,宋楚瑜,"1,619",總統副總統選舉 候選人在 屏東縣 新園鄉得票數 
1,707002000000000,朱立倫,"1,379",總統副總統選舉 候選人在 屏東縣 新埤鄉得票數 
2,707002000000000,蔡英文,"3,712",總統副總統選舉 候選人在 屏東縣 新埤鄉得票數 
3,707002000000000,宋楚瑜,517,總統副總統選舉 候選人在 屏東縣 新埤鄉得票數 
1,707002100000000,朱立倫,"2,562",總統副總統選舉 候選人在 屏東縣 來義鄉得票數 
2,707002100000000,蔡英文,708,總統副總統選舉 候選人在 屏東縣 來義鄉得票數 
3,707002100000000,宋楚瑜,730,總統副總統選舉 候選人在 屏東縣 來義鄉得票數 
1,707002200000000,朱立倫,"5,250",總統副總統選舉 候選人在 屏東縣 東港鎮得票數 
2,707002200000000,蔡英文,"17,470",總統副總統選舉 候選人在 屏東縣 東港鎮得票數 
3,707002200000000,宋楚瑜,"2,318",總統副總統選舉 候選人在 屏東縣 東港鎮得票數 
1,707002300000000,朱立倫,"2,377",總統副總統選舉 候選人在 屏東縣 林邊鄉得票數 
2,707002300000000,蔡英文,"7,268",總統副總統選舉 候選人在 屏東縣 林邊鄉得票數 
3,707002300000000,宋楚瑜,668,總統副總統選舉 候選人在 屏東縣 林邊鄉得票數 
1,707002400000000,朱立倫,"2,241",總統副總統選舉 候選人在 屏東縣 佳冬鄉得票數 
2,707002400000000,蔡英文,"7,704",總統副總統選舉 候選人在 屏東縣 佳冬鄉得票數 
3,707002400000000,宋楚瑜,745,總統副總統選舉 候選人在 屏東縣 佳冬鄉得票數 
1,707002500000000,朱立倫,"3,241",總統副總統選舉 候選人在 屏東縣 枋寮鄉得票數 
2,707002500000000,蔡英文,"8,693",總統副總統選舉 候選人在 屏東縣 枋寮鄉得票數 
3,707002500000000,宋楚瑜,"1,052",總統副總統選舉 候選人在 屏東縣 枋寮鄉得票數 
1,707002800000000,朱立倫,"1,374",總統副總統選舉 候選人在 屏東縣 獅子鄉得票數 
2,707002800000000,蔡英文,483,總統副總統選舉 候選人在 屏東縣 獅子鄉得票數 
3,707002800000000,宋楚瑜,646,總統副總統選舉 候選人在 屏東縣 獅子鄉得票數 
1,707002600000000,朱立倫,"1,340",總統副總統選舉 候選人在 屏東縣 春日鄉得票數 
2,707002600000000,蔡英文,328,總統副總統選舉 候選人在 屏東縣 春日鄉得票數 
3,707002600000000,宋楚瑜,656,總統副總統選舉 候選人在 屏東縣 春日鄉得票數 
1,707002700000000,朱立倫,615,總統副總統選舉 候選人在 屏東縣 枋山鄉得票數 
2,707002700000000,蔡英文,"2,203",總統副總統選舉 候選人在 屏東縣 枋山鄉得票數 
3,707002700000000,宋楚瑜,144,總統副總統選舉 候選人在 屏東縣 枋山鄉得票數 
1,707002900000000,朱立倫,"1,119",總統副總統選舉 候選人在 屏東縣 牡丹鄉得票數 
2,707002900000000,蔡英文,420,總統副總統選舉 候選人在 屏東縣 牡丹鄉得票數 
3,707002900000000,宋楚瑜,703,總統副總統選舉 候選人在 屏東縣 牡丹鄉得票數 
1,707003000000000,朱立倫,996,總統副總統選舉 候選人在 屏東縣 車城鄉得票數 
2,707003000000000,蔡英文,"2,958",總統副總統選舉 候選人在 屏東縣 車城鄉得票數 
3,707003000000000,宋楚瑜,316,總統副總統選舉 候選人在 屏東縣 車城鄉得票數 
1,707003100000000,朱立倫,968,總統副總統選舉 候選人在 屏東縣 滿州鄉得票數 
2,707003100000000,蔡英文,"2,136",總統副總統選舉 候選人在 屏東縣 滿州鄉得票數 
3,707003100000000,宋楚瑜,428,總統副總統選舉 候選人在 屏東縣 滿州鄉得票數 
1,707003200000000,朱立倫,"3,662",總統副總統選舉 候選人在 屏東縣 恆春鎮得票數 
2,707003200000000,蔡英文,"8,063",總統副總統選舉 候選人在 屏東縣 恆春鎮得票數 
3,707003200000000,宋楚瑜,"1,469",總統副總統選舉 候選人在 屏東縣 恆春鎮得票數 
1,707003300000000,朱立倫,"1,496",總統副總統選舉 候選人在 屏東縣 琉球鄉得票數 
2,707003300000000,蔡英文,"2,372",總統副總統選舉 候選人在 屏東縣 琉球鄉得票數 
3,707003300000000,宋楚瑜,659,總統副總統選舉 候選人在 屏東縣 琉球鄉得票數 
1,710000200000000,朱立倫,"2,982",總統副總統選舉 候選人在 臺東縣 成功鎮得票數 
2,710000200000000,蔡英文,"1,754",總統副總統選舉 候選人在 臺東縣 成功鎮得票數 
3,710000200000000,宋楚瑜,"1,123",總統副總統選舉 候選人在 臺東縣 成功鎮得票數 
1,710000300000000,朱立倫,"1,769",總統副總統選舉 候選人在 臺東縣 關山鎮得票數 
2,710000300000000,蔡英文,"1,473",總統副總統選舉 候選人在 臺東縣 關山鎮得票數 
3,710000300000000,宋楚瑜,577,總統副總統選舉 候選人在 臺東縣 關山鎮得票數 
1,710000100000000,朱立倫,"20,190",總統副總統選舉 候選人在 臺東縣 臺東市得票數 
2,710000100000000,蔡英文,"20,811",總統副總統選舉 候選人在 臺東縣 臺東市得票數 
3,710000100000000,宋楚瑜,"8,076",總統副總統選舉 候選人在 臺東縣 臺東市得票數 
1,710000600000000,朱立倫,"1,461",總統副總統選舉 候選人在 臺東縣 池上鄉得票數 
2,710000600000000,蔡英文,"1,603",總統副總統選舉 候選人在 臺東縣 池上鄉得票數 
3,710000600000000,宋楚瑜,488,總統副總統選舉 候選人在 臺東縣 池上鄉得票數 
1,710000400000000,朱立倫,"3,374",總統副總統選舉 候選人在 臺東縣 卑南鄉得票數 
2,710000400000000,蔡英文,"3,596",總統副總統選舉 候選人在 臺東縣 卑南鄉得票數 
3,710000400000000,宋楚瑜,"1,338",總統副總統選舉 候選人在 臺東縣 卑南鄉得票數 
1,710000700000000,朱立倫,"1,926",總統副總統選舉 候選人在 臺東縣 東河鄉得票數 
2,710000700000000,蔡英文,"1,227",總統副總統選舉 候選人在 臺東縣 東河鄉得票數 
3,710000700000000,宋楚瑜,647,總統副總統選舉 候選人在 臺東縣 東河鄉得票數 
1,710000800000000,朱立倫,"1,648",總統副總統選舉 候選人在 臺東縣 長濱鄉得票數 
2,710000800000000,蔡英文,953,總統副總統選舉 候選人在 臺東縣 長濱鄉得票數 
3,710000800000000,宋楚瑜,473,總統副總統選舉 候選人在 臺東縣 長濱鄉得票數 
1,710000900000000,朱立倫,"2,271",總統副總統選舉 候選人在 臺東縣 太麻里鄉得票數 
2,710000900000000,蔡英文,"2,037",總統副總統選舉 候選人在 臺東縣 太麻里鄉得票數 
3,710000900000000,宋楚瑜,852,總統副總統選舉 候選人在 臺東縣 太麻里鄉得票數 
1,710001000000000,朱立倫,"1,320",總統副總統選舉 候選人在 臺東縣 大武鄉得票數 
2,710001000000000,蔡英文,756,總統副總統選舉 候選人在 臺東縣 大武鄉得票數 
3,710001000000000,宋楚瑜,423,總統副總統選舉 候選人在 臺東縣 大武鄉得票數 
1,710000500000000,朱立倫,"1,406",總統副總統選舉 候選人在 臺東縣 鹿野鄉得票數 
2,710000500000000,蔡英文,"1,671",總統副總統選舉 候選人在 臺東縣 鹿野鄉得票數 
3,710000500000000,宋楚瑜,553,總統副總統選舉 候選人在 臺東縣 鹿野鄉得票數 
1,710001100000000,朱立倫,535,總統副總統選舉 候選人在 臺東縣 綠島鄉得票數 
2,710001100000000,蔡英文,247,總統副總統選舉 候選人在 臺東縣 綠島鄉得票數 
3,710001100000000,宋楚瑜,300,總統副總統選舉 候選人在 臺東縣 綠島鄉得票數 
1,710001200000000,朱立倫,"1,070",總統副總統選舉 候選人在 臺東縣 海端鄉得票數 
2,710001200000000,蔡英文,337,總統副總統選舉 候選人在 臺東縣 海端鄉得票數 
3,710001200000000,宋楚瑜,329,總統副總統選舉 候選人在 臺東縣 海端鄉得票數 
1,710001300000000,朱立倫,990,總統副總統選舉 候選人在 臺東縣 延平鄉得票數 
2,710001300000000,蔡英文,335,總統副總統選舉 候選人在 臺東縣 延平鄉得票數 
3,710001300000000,宋楚瑜,231,總統副總統選舉 候選人在 臺東縣 延平鄉得票數 
1,710001400000000,朱立倫,"1,184",總統副總統選舉 候選人在 臺東縣 金峰鄉得票數 
2,710001400000000,蔡英文,166,總統副總統選舉 候選人在 臺東縣 金峰鄉得票數 
3,710001400000000,宋楚瑜,309,總統副總統選舉 候選人在 臺東縣 金峰鄉得票數 
1,710001500000000,朱立倫,"1,073",總統副總統選舉 候選人在 臺東縣 達仁鄉得票數 
2,710001500000000,蔡英文,252,總統副總統選舉 候選人在 臺東縣 達仁鄉得票數 
3,710001500000000,宋楚瑜,229,總統副總統選舉 候選人在 臺東縣 達仁鄉得票數 
1,710001600000000,朱立倫,382,總統副總統選舉 候選人在 臺東縣 蘭嶼鄉得票數 
2,710001600000000,蔡英文,299,總統副總統選舉 候選人在 臺東縣 蘭嶼鄉得票數 
3,710001600000000,宋楚瑜,617,總統副總統選舉 候選人在 臺東縣 蘭嶼鄉得票數 
1,709000100000000,朱立倫,"23,381",總統副總統選舉 候選人在 花蓮縣 花蓮市得票數 
2,709000100000000,蔡英文,"19,917",總統副總統選舉 候選人在 花蓮縣 花蓮市得票數 
3,709000100000000,宋楚瑜,"7,125",總統副總統選舉 候選人在 花蓮縣 花蓮市得票數 
1,709000200000000,朱立倫,"4,550",總統副總統選舉 候選人在 花蓮縣 新城鄉得票數 
2,709000200000000,蔡英文,"3,332",總統副總統選舉 候選人在 花蓮縣 新城鄉得票數 
3,709000200000000,宋楚瑜,"1,580",總統副總統選舉 候選人在 花蓮縣 新城鄉得票數 
1,709000400000000,朱立倫,"18,097",總統副總統選舉 候選人在 花蓮縣 吉安鄉得票數 
2,709000400000000,蔡英文,"16,110",總統副總統選舉 候選人在 花蓮縣 吉安鄉得票數 
3,709000400000000,宋楚瑜,"6,358",總統副總統選舉 候選人在 花蓮縣 吉安鄉得票數 
1,709000500000000,朱立倫,"4,069",總統副總統選舉 候選人在 花蓮縣 壽豐鄉得票數 
2,709000500000000,蔡英文,"3,585",總統副總統選舉 候選人在 花蓮縣 壽豐鄉得票數 
3,709000500000000,宋楚瑜,"1,256",總統副總統選舉 候選人在 花蓮縣 壽豐鄉得票數 
1,709000300000000,朱立倫,"3,214",總統副總統選舉 候選人在 花蓮縣 秀林鄉得票數 
2,709000300000000,蔡英文,"1,770",總統副總統選舉 候選人在 花蓮縣 秀林鄉得票數 
3,709000300000000,宋楚瑜,"1,534",總統副總統選舉 候選人在 花蓮縣 秀林鄉得票數 
1,709000600000000,朱立倫,"2,809",總統副總統選舉 候選人在 花蓮縣 鳳林鎮得票數 
2,709000600000000,蔡英文,"2,071",總統副總統選舉 候選人在 花蓮縣 鳳林鎮得票數 
3,709000600000000,宋楚瑜,709,總統副總統選舉 候選人在 花蓮縣 鳳林鎮得票數 
1,709000700000000,朱立倫,"3,354",總統副總統選舉 候選人在 花蓮縣 光復鄉得票數 
2,709000700000000,蔡英文,"1,826",總統副總統選舉 候選人在 花蓮縣 光復鄉得票數 
3,709000700000000,宋楚瑜,982,總統副總統選舉 候選人在 花蓮縣 光復鄉得票數 
1,709000800000000,朱立倫,"1,226",總統副總統選舉 候選人在 花蓮縣 豐濱鄉得票數 
2,709000800000000,蔡英文,453,總統副總統選舉 候選人在 花蓮縣 豐濱鄉得票數 
3,709000800000000,宋楚瑜,261,總統副總統選舉 候選人在 花蓮縣 豐濱鄉得票數 
1,709000900000000,朱立倫,"1,569",總統副總統選舉 候選人在 花蓮縣 萬榮鄉得票數 
2,709000900000000,蔡英文,537,總統副總統選舉 候選人在 花蓮縣 萬榮鄉得票數 
3,709000900000000,宋楚瑜,469,總統副總統選舉 候選人在 花蓮縣 萬榮鄉得票數 
1,709001000000000,朱立倫,"2,678",總統副總統選舉 候選人在 花蓮縣 瑞穗鄉得票數 
2,709001000000000,蔡英文,"1,853",總統副總統選舉 候選人在 花蓮縣 瑞穗鄉得票數 
3,709001000000000,宋楚瑜,786,總統副總統選舉 候選人在 花蓮縣 瑞穗鄉得票數 
1,709001200000000,朱立倫,"2,147",總統副總統選舉 候選人在 花蓮縣 富里鄉得票數 
2,709001200000000,蔡英文,"1,683",總統副總統選舉 候選人在 花蓮縣 富里鄉得票數 
3,709001200000000,宋楚瑜,651,總統副總統選舉 候選人在 花蓮縣 富里鄉得票數 
1,709001100000000,朱立倫,"5,167",總統副總統選舉 候選人在 花蓮縣 玉里鎮得票數 
2,709001100000000,蔡英文,"3,723",總統副總統選舉 候選人在 花蓮縣 玉里鎮得票數 
3,709001100000000,宋楚瑜,"1,655",總統副總統選舉 候選人在 花蓮縣 玉里鎮得票數 
1,709001300000000,朱立倫,"1,633",總統副總統選舉 候選人在 花蓮縣 卓溪鄉得票數 
2,709001300000000,蔡英文,338,總統副總統選舉 候選人在 花蓮縣 卓溪鄉得票數 
3,709001300000000,宋楚瑜,385,總統副總統選舉 候選人在 花蓮縣 卓溪鄉得票數 
1,711000400000000,朱立倫,900,總統副總統選舉 候選人在 澎湖縣 西嶼鄉得票數 
2,711000400000000,蔡英文,"1,875",總統副總統選舉 候選人在 澎湖縣 西嶼鄉得票數 
3,711000400000000,宋楚瑜,608,總統副總統選舉 候選人在 澎湖縣 西嶼鄉得票數 
1,711000100000000,朱立倫,"8,536",總統副總統選舉 候選人在 澎湖縣 馬公市得票數 
2,711000100000000,蔡英文,"13,328",總統副總統選舉 候選人在 澎湖縣 馬公市得票數 
3,711000100000000,宋楚瑜,"5,313",總統副總統選舉 候選人在 澎湖縣 馬公市得票數 
1,711000200000000,朱立倫,"1,515",總統副總統選舉 候選人在 澎湖縣 湖西鄉得票數 
2,711000200000000,蔡英文,"3,717",總統副總統選舉 候選人在 澎湖縣 湖西鄉得票數 
3,711000200000000,宋楚瑜,"1,064",總統副總統選舉 候選人在 澎湖縣 湖西鄉得票數 
1,711000300000000,朱立倫,"1,155",總統副總統選舉 候選人在 澎湖縣 白沙鄉得票數 
2,711000300000000,蔡英文,"1,796",總統副總統選舉 候選人在 澎湖縣 白沙鄉得票數 
3,711000300000000,宋楚瑜,642,總統副總統選舉 候選人在 澎湖縣 白沙鄉得票數 
1,711000500000000,朱立倫,267,總統副總統選舉 候選人在 澎湖縣 望安鄉得票數 
2,711000500000000,蔡英文,641,總統副總統選舉 候選人在 澎湖縣 望安鄉得票數 
3,711000500000000,宋楚瑜,289,總統副總統選舉 候選人在 澎湖縣 望安鄉得票數 
1,712000100000000,朱立倫,"9,600",總統副總統選舉 候選人在 基隆市 中正區得票數 
2,712000100000000,蔡英文,"12,660",總統副總統選舉 候選人在 基隆市 中正區得票數 
3,712000100000000,宋楚瑜,"4,555",總統副總統選舉 候選人在 基隆市 中正區得票數 
1,711000600000000,朱立倫,191,總統副總統選舉 候選人在 澎湖縣 七美鄉得票數 
2,711000600000000,蔡英文,301,總統副總統選舉 候選人在 澎湖縣 七美鄉得票數 
3,711000600000000,宋楚瑜,485,總統副總統選舉 候選人在 澎湖縣 七美鄉得票數 
1,712000200000000,朱立倫,"10,917",總統副總統選舉 候選人在 基隆市 信義區得票數 
2,712000200000000,蔡英文,"12,227",總統副總統選舉 候選人在 基隆市 信義區得票數 
3,712000200000000,宋楚瑜,"4,590",總統副總統選舉 候選人在 基隆市 信義區得票數 
1,712000300000000,朱立倫,"7,847",總統副總統選舉 候選人在 基隆市 仁愛區得票數 
2,712000300000000,蔡英文,"12,182",總統副總統選舉 候選人在 基隆市 仁愛區得票數 
3,712000300000000,宋楚瑜,"3,590",總統副總統選舉 候選人在 基隆市 仁愛區得票數 
1,712000400000000,朱立倫,"8,333",總統副總統選舉 候選人在 基隆市 中山區得票數 
2,712000400000000,蔡英文,"12,654",總統副總統選舉 候選人在 基隆市 中山區得票數 
3,712000400000000,宋楚瑜,"4,474",總統副總統選舉 候選人在 基隆市 中山區得票數 
1,712000700000000,朱立倫,"9,264",總統副總統選舉 候選人在 基隆市 七堵區得票數 
2,712000700000000,蔡英文,"14,567",總統副總統選舉 候選人在 基隆市 七堵區得票數 
3,712000700000000,宋楚瑜,"4,441",總統副總統選舉 候選人在 基隆市 七堵區得票數 
1,713000100000000,朱立倫,"36,596",總統副總統選舉 候選人在 新竹市 東區得票數 
2,713000100000000,蔡英文,"49,812",總統副總統選舉 候選人在 新竹市 東區得票數 
3,713000100000000,宋楚瑜,"17,017",總統副總統選舉 候選人在 新竹市 東區得票數 
1,713000200000000,朱立倫,"24,161",總統副總統選舉 候選人在 新竹市 北區得票數 
2,713000200000000,蔡英文,"40,911",總統副總統選舉 候選人在 新竹市 北區得票數 
3,713000200000000,宋楚瑜,"12,549",總統副總統選舉 候選人在 新竹市 北區得票數 
1,712000500000000,朱立倫,"15,160",總統副總統選舉 候選人在 基隆市 安樂區得票數 
2,712000500000000,蔡英文,"20,205",總統副總統選舉 候選人在 基隆市 安樂區得票數 
3,712000500000000,宋楚瑜,"6,841",總統副總統選舉 候選人在 基隆市 安樂區得票數 
1,712000600000000,朱立倫,"7,236",總統副總統選舉 候選人在 基隆市 暖暖區得票數 
2,712000600000000,蔡英文,"8,907",總統副總統選舉 候選人在 基隆市 暖暖區得票數 
3,712000600000000,宋楚瑜,"3,464",總統副總統選舉 候選人在 基隆市 暖暖區得票數 
1,713000300000000,朱立倫,"11,014",總統副總統選舉 候選人在 新竹市 香山區得票數 
2,713000300000000,蔡英文,"22,663",總統副總統選舉 候選人在 新竹市 香山區得票數 
3,713000300000000,宋楚瑜,"6,632",總統副總統選舉 候選人在 新竹市 香山區得票數 
1,714000100000000,朱立倫,"19,082",總統副總統選舉 候選人在 嘉義市 東區得票數 
2,714000100000000,蔡英文,"36,592",總統副總統選舉 候選人在 嘉義市 東區得票數 
3,714000100000000,宋楚瑜,"7,776",總統副總統選舉 候選人在 嘉義市 東區得票數 
1,714000200000000,朱立倫,"19,740",總統副總統選舉 候選人在 嘉義市 西區得票數 
2,714000200000000,蔡英文,"46,551",總統副總統選舉 候選人在 嘉義市 西區得票數 
3,714000200000000,宋楚瑜,"9,150",總統副總統選舉 候選人在 嘉義市 西區得票數 
1,801000100000000,朱立倫,"7,899",總統副總統選舉 候選人在 金門縣 金城鎮得票數 
2,801000100000000,蔡英文,"2,103",總統副總統選舉 候選人在 金門縣 金城鎮得票數 
3,801000100000000,宋楚瑜,"1,807",總統副總統選舉 候選人在 金門縣 金城鎮得票數 
1,801000200000000,朱立倫,"4,910",總統副總統選舉 候選人在 金門縣 金寧鄉得票數 
2,801000200000000,蔡英文,"1,813",總統副總統選舉 候選人在 金門縣 金寧鄉得票數 
3,801000200000000,宋楚瑜,"1,400",總統副總統選舉 候選人在 金門縣 金寧鄉得票數 
1,801000300000000,朱立倫,"2,280",總統副總統選舉 候選人在 金門縣 烈嶼鄉得票數 
2,801000300000000,蔡英文,375,總統副總統選舉 候選人在 金門縣 烈嶼鄉得票數 
3,801000300000000,宋楚瑜,457,總統副總統選舉 候選人在 金門縣 烈嶼鄉得票數 
1,801000400000000,朱立倫,64,總統副總統選舉 候選人在 金門縣 烏坵鄉得票數 
2,801000400000000,蔡英文,12,總統副總統選舉 候選人在 金門縣 烏坵鄉得票數 
3,801000400000000,宋楚瑜,5,總統副總統選舉 候選人在 金門縣 烏坵鄉得票數 
1,801000500000000,朱立倫,"5,314",總統副總統選舉 候選人在 金門縣 金湖鎮得票數 
2,801000500000000,蔡英文,"1,516",總統副總統選舉 候選人在 金門縣 金湖鎮得票數 
3,801000500000000,宋楚瑜,"1,357",總統副總統選舉 候選人在 金門縣 金湖鎮得票數 
1,801000600000000,朱立倫,"3,860",總統副總統選舉 候選人在 金門縣 金沙鎮得票數 
2,801000600000000,蔡英文,807,總統副總統選舉 候選人在 金門縣 金沙鎮得票數 
3,801000600000000,宋楚瑜,826,總統副總統選舉 候選人在 金門縣 金沙鎮得票數 
1,802000200000000,朱立倫,573,總統副總統選舉 候選人在 連江縣 北竿鄉得票數 
2,802000200000000,蔡英文,124,總統副總統選舉 候選人在 連江縣 北竿鄉得票數 
3,802000200000000,宋楚瑜,105,總統副總統選舉 候選人在 連江縣 北竿鄉得票數 
1,802000100000000,朱立倫,"1,880",總統副總統選舉 候選人在 連江縣 南竿鄉得票數 
2,802000100000000,蔡英文,453,總統副總統選舉 候選人在 連江縣 南竿鄉得票數 
3,802000100000000,宋楚瑜,342,總統副總統選舉 候選人在 連江縣 南竿鄉得票數 
1,802000300000000,朱立倫,318,總統副總統選舉 候選人在 連江縣 莒光鄉得票數 
2,802000300000000,蔡英文,80,總統副總統選舉 候選人在 連江縣 莒光鄉得票數 
3,802000300000000,宋楚瑜,97,總統副總統選舉 候選人在 連江縣 莒光鄉得票數 
1,802000400000000,朱立倫,294,總統副總統選舉 候選人在 連江縣 東引鄉得票數 
2,802000400000000,蔡英文,82,總統副總統選舉 候選人在 連江縣 東引鄉得票數 
3,802000400000000,宋楚瑜,120,總統副總統選舉 候選人在 連江縣 東引鄉得票數 
